"Xin Lu",/author/xin-lu-9422,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
"Ming-Hsuan Yang",/author/ming-hsuan-yang-1946,"Universal Style Transfer via Feature Transforms",/paper/6642-universal-style-transfer-via-feature-transforms,2017
"Iku Ohama",/author/iku-ohama-9423,"On the Model Shrinkage Effect of Gamma Process Edge Partition Models",/paper/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models,2017
"Issei Sato",/author/issei-sato-4567,"On the Model Shrinkage Effect of Gamma Process Edge Partition Models",/paper/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models,2017
"Takuya Kida",/author/takuya-kida-9424,"On the Model Shrinkage Effect of Gamma Process Edge Partition Models",/paper/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models,2017
"Hiroki Arimura",/author/hiroki-arimura-9425,"On the Model Shrinkage Effect of Gamma Process Edge Partition Models",/paper/6643-on-the-model-shrinkage-effect-of-gamma-process-edge-partition-models,2017
"Liqian Ma",/author/liqian-ma-9426,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Xu Jia",/author/xu-jia-9296,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Qianru Sun",/author/qianru-sun-9427,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Bernt Schiele",/author/bernt-schiele-6798,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Tinne Tuytelaars",/author/tinne-tuytelaars-9298,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Luc Van Gool",/author/luc-van-gool-9428,"Pose Guided Person Image Generation",/paper/6644-pose-guided-person-image-generation,2017
"Murat A. Erdogdu",/author/murat-a-erdogdu-9429,"Inference in Graphical Models via Semidefinite Programming Hierarchies",/paper/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies,2017
"Yash Deshpande",/author/yash-deshpande-7374,"Inference in Graphical Models via Semidefinite Programming Hierarchies",/paper/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies,2017
"Andrea Montanari",/author/andrea-montanari-4355,"Inference in Graphical Models via Semidefinite Programming Hierarchies",/paper/6645-inference-in-graphical-models-via-semidefinite-programming-hierarchies,2017
"Jalil Kazemitabar",/author/jalil-kazemitabar-9430,"Variable Importance Using Decision Trees",/paper/6646-variable-importance-using-decision-trees,2017
